Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP,Emoji
0.0007263022108804252,-0.0011586753410725878,0.00048156702088976314,0.004813309621815358,-0.004482050174630261,0.0026968517104635614,0.0028896987230543677,-0.0005124985689737561,-0.0053848868680905415,0.0026329431523159645,0.0012339707250493494,-0.031250596218239335,-0.013775606845347427,-0.013047198476404554,-0.001173518772513075,0.000598535047121949,0.004890049205235299,0.00430989513167664,0.002102787641443749,0.002815305674806303,-0.0001285314790513842,-0.0003777196450243565,-0.005737501260000594,0.0103769883185535,-0.0023202739885984456,0.0034423832203212116,0.020059893213856324,-0.0017184408593262255,-0.00010311729590492088,0.004356746950040076,0.010368497220991986,-0.00010707161342658406,0.0024614757014724277,-0.006644875009115611,0.013752019710739272,0.019058698674122642,0.018191337517866363,0.007892188529663034,0.004709192585334169,-0.014187987592059997,-0.0006945336945833199,-0.004665208581070009,0.0007481038919296892,0.03007702956378619,-0.0004854051812509201,0.018631940358869992,0.0312441664527428,-0.0017581265906764848,-0.013627722267829122,-0.006716875280544559,-0.024009332669291835,0.031448696778979476,-5.8759225047999283e-05,0.0012880911989025317,0.001870647454973143,-0.011324428241162435,-0.00034745618571749455,-0.0018036678601275435,0.00032487959896113994,0.0011823438542510102,-0.003181051315595899,-0.010355547445033912,-0.0016428040677058649,-0.0014210323649351427,-0.0001908477941948083,0.0002570591977542574,-3.4746332765750816e-05,-0.001050138081090964,-0.00311728984248151,-0.005286391380672289,-0.006223802866982718,-0.001272401352904236,0.00026168986924689187,-0.003183063092867083,6.5034566334544e-05,0.00022493066460589232,-0.018424850151072297,-0.004942974572701598,-0.008461457959672661,0.005804616339556738,-0.011431342714871905,-0.005175247134034851,-0.017843658103371216,0.0015049324025216515,-0.022842488259387422,-6.164081186167133e-05,-0.008738447438035495,-0.0010116847321546632,0.00018655052715971162,-0.0026479174056951603,0.0009602515101956075,0.0030117554682216304,-0.0003455043474139345,0.0002681528175898442,0.003984816673479645,0.0003096848861748718,0.0007638612254659948,9.20483292988468e-05,-0.00906026431298099,0.022285348760690875,0.0027216390896584682,0.001906950924827322,0.0055966697419082305,-0.001061219509052483,-0.01702151204894823,-0.012768170781077533,-0.049702759740869164,0.00043732141573350097,2.5214021789472126e-05,-0.0039561175486857985,0.003004104934362465,-0.0006100751932152296,-0.028158508680218682,0.007659391938099531,-0.001140417195217201,-0.010171053746690589,0.0
0.002026081209803231,-0.000922309246553852,0.0019615355315791847,-0.00030583319487331023,0.0011133641436392732,0.006753922322366879,-8.851016296628606e-05,0.005900915057517606,0.005807364751123612,0.006791473857597411,0.00023332921232960442,0.04893829767810912,0.010199638481364511,0.007049023916912032,0.0014876469203284725,0.0009439993522550179,0.005122134634101918,0.005212110319535527,0.0015378169496436799,0.010358313399495892,0.0013235538793707805,0.005239200497369703,0.0004595419952334993,0.010718249738411916,0.0004903981049348531,0.00546221755862378,0.004369314162986292,0.0010604745079148185,-0.004333652383591706,-0.0007778637092763334,-0.0022653095774612707,0.0015186061078588972,0.0025337357249406904,0.006658476885926042,0.006205163585870668,0.00507941629986772,0.0003234841926533571,0.00011055348402769193,0.0011013260612731152,0.010751841445079693,0.0013620598912830095,0.0019589046585656855,-0.0019797379778296884,-0.003059036334624917,0.0006595079340619232,-0.0008583719170445441,0.0007125212338107102,-0.0011576132960868673,0.01025323740403788,-0.005824221541154173,0.0264477237273452,0.024524914362130605,-0.0008183450545270952,0.0008470017775240522,0.0010849353727712277,-0.003978457182807814,0.00018348710693667618,0.011967918241348893,0.0018890030447630242,-0.00010471084248260343,-0.001176381064899969,0.01576686188034165,-0.000167745518466917,-0.00018898387711475736,0.0016130302359620317,0.0035047256972652423,0.0006579736942123245,0.00606822078707561,-0.0005916150247979236,-0.002311316303909195,0.019088415993959,0.00047641339901864275,0.00018056721425590598,0.02929223231541679,0.0004247551014287796,-0.0002318129540870033,0.025999746978362943,0.004484355018680188,0.0022744779639122656,0.0024615623194671416,0.008950888585680954,-0.0013985848510698973,0.06735828392305084,-0.001054096731946554,0.018158673505893147,0.0014795443938844062,0.013156876245973437,0.005702750682134741,0.00017433032783563854,-0.0011322821670746324,0.0031182306523222835,0.0008987826011565076,0.001081248839638508,0.0005353121981697168,-0.0017575649131423745,-0.00025869934509854787,0.000583586824554549,4.628705936341565e-05,0.024084929948565013,0.00411641873408371,0.0007884481709581014,0.001213100066474039,0.010612382198354,0.00048668560780730123,-0.008459357681999518,-0.007328156932481614,-0.028215845231812958,0.001092882812520532,1.9499119518737352e-05,0.005977665461025001,-0.0029037917334768892,0.0004602153284301272,0.013890655726533169,0.0017729304326611624,-0.0002068109669184546,0.011939400805250489,0.0
0.0015672878400461564,-0.001372444269318464,0.001491943079359736,0.009306059545587183,0.00026473246619076156,0.0033207543821393375,0.000991309861722454,0.00361932986846341,0.0013963367541017428,-0.0022654827035184307,-0.003808089166657523,-0.03518176177026687,0.039853497479650266,-0.0121048491793735,0.003694569099268332,-0.00038518998348098575,0.003473595264632147,0.0013238818689643146,-0.0015073266278041015,0.0008891243770793301,0.0019643664186554718,0.0013351415455904602,0.0020462511528497535,0.009950833383583001,0.002288176875616724,0.0024576655745463575,-0.0015569652669622945,-0.001122352863975461,-0.0008162620649333869,3.6635407456285853e-06,0.018938900649748784,-0.0032650082459003446,0.0024463863040233343,-0.0008925885813979025,-0.0011602408653011394,-0.003959296726204964,0.0022261566950017675,0.0004670376944361435,0.0005289574706438311,-0.008770442862174757,-0.0006790246065876489,-0.005619380713851046,4.1544735766989883e-05,0.013461627106191174,0.0020749995961453537,-0.0025026043272278636,-0.0078025001579762636,-0.003294025181457952,-0.018290751829798668,-0.008868970550047164,-0.028098106801111963,0.03308537566063121,0.00022015003140556466,0.010124239787332165,0.0004390583006389198,-0.010388247430850796,-0.0006334954892553844,-0.0021359952370706616,-0.0016945418106305734,-0.0030321907280081595,-0.0022400519322537398,-0.01820917210364329,0.001577341249653716,-0.0008565471578542992,0.001483197133535385,7.402828614894803e-05,-0.0011678297168243306,-0.0017644715951929,0.0086639043707289,0.0756537125800871,-0.004515021939463476,0.006609073236431831,-0.0038081711057041372,-0.005671778880678248,-0.00038112328978316055,0.0012964024932022057,-0.021047137954217296,-0.009557418886068763,0.0038183262867083245,-0.011937000765170274,-0.01243792810678097,-0.005441611388421324,-0.024395729041295472,-0.0015205456368590302,-0.02865965285282206,-0.00045400927778836773,-0.008054796819614638,-0.0004183226675854681,8.104921308237549e-05,0.0060778762076364665,0.0010240463398526003,-0.0007295685692518013,1.0673984710178138e-05,0.000363609096939143,-0.0036091826855844875,0.0007513842734238323,-0.0016402920326359974,-0.0014739636743806627,-0.016438180945000828,-0.0010907348476574639,0.0015075900290765685,0.003761037629582684,0.02239444422247117,9.764787991253519e-05,-0.022288881464991146,-0.019058025356393768,-0.0449641772176456,0.000691301019216343,4.546942355338739e-05,0.00040263432967551954,0.0020541914425182594,-0.0014178648237314212,0.028179436580868064,-0.0023224366639255567,0.0029648882495939078,-0.013226386672758002,0.0
-0.0008503341688478661,-0.00016894002786740664,0.0008523841893695624,-0.00012647396071157978,0.001581316875934639,0.002679329292847864,0.00015437539808022772,0.0056745417899463635,0.00321712591016478,5.957471760459098e-05,-0.00018225840991957761,0.03257665256370113,0.008333069141176559,0.0057046676647532725,0.0005110987122535482,7.107283788880658e-05,0.0017475177326785518,0.002858815473920382,0.002000789966678049,0.007836793455240873,0.0007167407773766865,0.005081581145548492,0.0003563108637045143,0.006401651365311428,0.0009390042690978899,0.005424688233140931,0.00021217208873025456,0.001124592247612792,0.00039111155761919504,-3.5408528171114535e-05,0.0028083717394910865,0.0006814853839539386,0.0031564131923335964,0.0044091298153471434,0.0008282242432435632,0.0014478249514633182,0.0006483733198352841,0.0004302190976173181,4.895468732219503e-06,0.010109747346594563,0.0007099878163414765,0.0017764807900403686,0.0004986232155421695,-0.0001409841857119849,0.0003324378842741392,-0.0007090746591918213,0.0004508962720125259,0.007262053646876526,0.008396695199628133,0.006652228890607952,0.023084811803460583,0.01835964899767546,-0.002507212882533854,-0.0029998409927361465,-0.0006405813242782373,0.018714293883184553,0.0021370824223006365,0.010109743009568814,0.00018965788035095943,-0.00039929823681727176,-3.0615638290044325e-05,0.011850836266925941,0.003200008161199301,0.0033988767328142575,0.00032686836382918495,0.00018353114364406606,0.0004567011360793756,0.004563295314207033,-0.0012384185904325252,-0.0013155942603618063,-0.000957955738922961,-0.0002613714635566114,0.00036318883841057834,0.022505191260945235,4.058535329283371e-05,-0.0001335147111032439,0.021535798854125168,0.0032648831719419543,0.0019980642911866264,0.0029227826146524753,0.007247926774922342,-0.0014440909366198078,0.03699624473839261,0.0005348804820147084,0.013662769911395235,0.0014417002404075788,0.009210706030740168,0.00448363033027258,0.00015976699686701966,0.0008209228594746463,0.000574538607474807,-7.172150911382064e-05,-0.0002664165742599353,0.0012272837458791425,0.004214655620218318,0.00039447009159719756,0.00048554745219502304,0.0021068922086189272,0.014070779725114595,0.0012456747979436526,0.0011771380221188323,0.0030776327295212636,0.00725303283321889,0.00032978184534398965,0.03130769407452927,0.02499476671205861,0.028134578872977305,0.001273506378761581,7.957678776537017e-05,0.00407821068467273,0.0014985462347254597,0.0002493665206034332,0.009958431038594907,0.0012085357408671807,-0.0004972463335603839,0.008031315855854195,0.0
0.0005703141320639898,0.00043728290152863543,0.0007753362838382856,0.002796644502983963,-0.0019822807136739766,0.00044672746573730973,-0.0011691032554994637,-0.0020864615484550526,-0.012226734905383556,0.0020549580686372985,0.00014793924170187144,0.03586757167626953,0.007320628042545353,0.007600418401228114,0.00023694421896747021,2.6546124605080705e-05,0.0010915316025490722,0.003960848224579133,0.0023759533301838287,-0.010196958293577611,-0.006474022603296615,0.002836089636424105,0.00015939793925581433,-0.0016047667523318963,0.0015220418060898004,0.005145224253787239,0.0004930852751545429,0.0006899352345591098,0.00017503605559865542,-0.0010925225442280243,0.004335761809789581,0.0009911232168299767,0.003642966913980735,0.00294905644675001,0.0009041352907362264,0.0014609671468512762,-0.0013199795899832413,-0.0004890307074498564,-8.495102766921246e-05,-0.010267064841952564,0.0001204843567968771,0.0034220509636048602,0.0004476448622972377,0.004249359919725008,0.002568453629357637,-0.0001104147597941542,0.008822123901194651,0.008891379339507165,0.00986300355768638,0.005626598026093173,0.030502965938129106,0.018925901133333,-0.0013799272006874658,-0.0006792690938097556,0.0002469286819176082,0.017637773314620225,0.003517743231745986,-0.0007942567349798794,-0.00022594824950200444,-0.0001446156375415347,0.0040987586804625605,0.011459849569675641,0.0020344596414243513,-0.0001737061965801106,0.0004144323849232593,0.0044689753935735176,0.00012898369213450143,0.0054186245240434305,0.002239094275228839,0.004519678668891398,0.014479933452233335,0.0005121438112729752,0.000411334322479161,-0.0013104889309216688,-0.0001384105686557356,0.006819668991937368,0.03200449235209115,0.00393371118560601,0.002620425395736922,0.005123881909763731,0.008294169084507155,0.030295109053916473,0.03973432555414451,0.0007155163024013001,0.016405257409997695,0.0001131862370023599,-0.0010120377663115209,0.0015923490335956255,0.0001667886621789764,0.0004327459008300394,0.0028832079159041204,-3.39040571186423e-05,0.0006607274078539118,0.0007901154538870244,-0.001508983341512338,0.0004702322825309727,-0.0005835717061881232,0.0001392004117499196,0.005473304300573531,0.000722245674114055,0.0003061763004662946,0.0035331257025019106,-0.018226953080366325,0.0010925514773784187,0.03757957590620309,0.029397661910864372,0.02569114127798137,0.0015450707200200104,2.524579676866375e-05,-0.004514222095444044,-0.00014769143700950089,-0.0007242147149172539,0.011552152562262984,0.0008540031627853571,0.0015182085010435253,-0.004956158143090027,0.0
0.0008115106294366815,0.00034711414526459217,0.0012724228249276967,0.003870282277308453,0.002212167714708794,0.0016830528006267205,0.0009294932896055542,0.006198083925375604,0.003993662776625058,0.00671150488764918,0.0020652702666049917,-0.021288219924244775,0.008885719547061844,-0.004590207103955914,0.0015254583618294051,0.0004387648196864308,0.002913604405980736,0.0032756284876900815,0.0030887576847668766,0.007792355948244122,0.0015883769992396475,0.004194473180298941,0.001176753589971972,-0.0033184682812580483,-0.0004928879129281112,0.005443097862333502,0.00014497366944454202,0.00020281227197581158,0.0008138073449319091,8.421457680988851e-05,0.008855510286344723,0.0041052290562906225,0.0022503455364863327,-0.0021420181064190844,0.0006478532594707686,0.0021779846114909616,0.0011498708505107145,0.00028542734135183736,0.0003839065244966595,-0.0044542250757703995,0.0018369753808945995,0.002892646780526219,0.0011448253518361472,0.009516376105736914,0.0004347466213769763,0.011393166253834248,0.016396405856696782,0.011520075344219421,0.011026197935666851,0.007743482241103153,0.030246083485100758,0.021614609545108732,0.0005391652099074915,0.0009134587771106529,0.002228629747333696,0.029191220302013633,0.0028015803448768303,0.013737313605016203,-0.00048057921216725796,-6.265113557532598e-05,0.003174065302424293,-0.00870117037187029,0.0028531806884824653,0.00034460904946993136,0.0007051539465893263,0.005038180614392099,6.109879306069634e-05,-3.893323275319546e-05,0.0029471885381806744,0.022448410225119664,-0.001614442514912526,0.00033716512261401676,0.00034152411205573704,0.0003376932611705577,-0.0001279547066852594,0.003016578810756833,0.03369340468585629,0.00497250435464133,0.003774095803713452,0.0048931055607336375,0.009507252395052073,0.03277982852134436,0.053580272553238543,0.0011275292412546696,-0.008230841907474735,-0.00013003808086515658,0.014301472925536967,0.005942858395465796,0.0005894168224100882,-0.00012170091029902339,0.003737035147583081,0.0023982956942135043,0.000406299017083657,0.003061863299324346,0.008853170636659718,0.0011669198552486859,0.000507174335677595,0.00010988012619863393,0.008125332730878634,0.0049529522104106456,0.001222949144325713,0.002832135316054421,0.007136946141127778,0.0014212859472655735,-0.01002096239809001,-0.007537667323934386,0.03240696885912641,0.0014748768871279407,9.07943662781062e-05,0.004866250879038886,0.0015187934810936316,-0.005848387936575317,0.013576487354912683,-0.006142690969733801,0.00028878675787509994,0.004595876407488582,0.0
0.000534373868312507,0.00044639766139500285,9.306263446462167e-05,0.000609227886255289,-0.0002647853028897656,-0.0010090862632056799,-0.0018074439055757725,-0.033561306210292435,-0.015892275836037556,-0.009497169467672718,-0.0003275090239774417,-0.017341396193411716,-0.005752308625562927,-0.009673800944771403,-0.0009219936931512921,-0.0002758053442182026,-0.010741412591474809,-0.008557509727688359,-0.013621223165943531,-0.03965866199546289,-0.006199536545025008,-0.02460076052438259,-0.006832929079235212,-0.02781609701009589,-0.00031448522013195946,-0.024033514123585835,-0.0012103936298442257,0.00026336175776965994,0.000596690635240262,-0.001113713131786839,0.009597545436799495,0.00110733734617316,-0.01603559209008747,0.0018985509655127099,-0.004205235185391028,-0.011938563038705248,0.0006940657274801636,-9.092101838740925e-06,-0.002436108613145438,-0.003971334740413335,-0.005827409615584986,0.0019055145543492023,0.0013506408012556805,0.013763679796089114,0.00048322779441319124,0.00845583712714909,-0.003676455692750998,0.0014949885313816536,0.00505929086727177,-0.003095469011089732,-0.011288760280797592,-0.03497363385494188,-0.005193259638388186,-0.005059404608781443,0.00015786626924123577,-0.0036668255972783772,-0.00036633907040524086,-0.00037663030270509805,-0.0031094892951680445,-0.000795726593741656,0.00016806241804071404,-0.0032955332855592666,-0.0012156673243459652,-0.00040317543002905666,0.0003058386715168703,0.0007777988537585038,-0.0007508751346751417,-0.0011979053414904336,-0.0013506534475924436,0.009682392356167068,-0.0016238464847037558,-0.0008911696887350971,-0.0017576423778014449,-0.005138905061345787,-0.00033612022667310967,-0.0009250417136660707,0.026555134389513783,-0.0027997420689928492,-0.004285632431533834,-0.012241827036606666,0.014415878379466606,-0.005800743494622091,-0.008616663947772168,0.002955706030110748,-0.005314172445569949,0.0008304681111640144,0.01033146978445269,0.007230933512020985,-2.0936072780313498e-05,0.006056317396331442,-0.0006142306733328143,9.192432836951112e-05,0.00011385942856884363,-0.0018997564712179404,-0.002941001092735176,0.000977952658628417,-0.0002654917657141453,-0.001995274545773207,-0.00535876019750021,-0.0017565094637896814,-0.0005829343931150139,-0.006771678791521933,-0.024939700938987987,0.0001433832423365792,-0.009481706292313935,-0.00946788599360619,-0.02856906499860406,-0.0027368969923501118,1.4988405553289393e-05,-0.0222349633344404,0.0016888255251180375,-0.0007427550935109013,0.010067153835919912,0.0002310012017730262,0.0003957013944458647,-0.023301070787917877,0.0
8.287073139932728e-05,0.0004020731828421577,-0.00013462893879383434,0.0018978167950211185,0.00038593657432529704,-0.008353772706712009,-0.0020092867114833365,-0.03912290224623326,-0.019253908394935855,-0.010624887732525687,-0.0004211945982638173,-0.016273528266891272,0.007394911194755345,0.007213220361202593,-0.0010175325866845005,-0.00042060952947570304,-0.011192209467248238,-0.0037997060660906997,-0.007387475560124546,-0.043894909660283345,-0.00481608689991485,-0.024527795560376608,-0.0074266691781790205,-0.025487805435543978,-0.00020213169014207376,-0.02809454643344719,-0.0010575169352177323,0.0002863191559495407,0.0008525418810144835,0.0016613359976047652,0.012675338258745042,0.003699761353212001,-0.019456698953021077,0.002573183737346566,-0.00613135855982631,-0.012071139398555582,0.00016974447350793414,8.131845836543095e-06,-0.00200910583962089,-0.003872003787272051,-0.005917092515929863,0.00149555543494245,0.0006521488802535492,0.013420537693564645,0.0006700792575612719,0.00922502589550483,-0.005386054309394035,0.0007203429737116339,0.005271302325264596,0.002615347201560224,-0.01359498186489069,-0.03155602937805305,-0.0039082593206216255,-0.004943659295608873,0.0006950584867594714,-0.0041306907077580685,-0.0015357370926420977,-0.00042681222611494973,-0.0051550388138219515,-0.0005876350249202223,-0.001857774837442533,-0.006809583497871481,-0.0009355799659295651,-0.0002558716767155137,0.00014176067625437249,0.0007849819319420393,-0.0006133037357379471,-0.0009404151591695143,-0.0010252759702184004,0.0028792075447188403,-0.0023780794393522533,-0.001077297893206363,-0.000552792562069969,-0.003282342306719201,-0.00026552632939706565,-0.0004126353827387555,0.02778775136462487,-0.0022925813551604073,-0.003829354845908209,-0.014332410835758872,-0.010927913959202675,-0.006794420386469431,-0.011262666117907225,-0.00038326551506828906,-0.006356232544176322,-0.00043178299014590447,0.010237177442746376,0.00033158772637635175,9.675421266412615e-05,0.00012201371555645991,-5.068981324884865e-05,-0.0011167588847512727,0.0004847696088219469,-0.002336972275990144,-0.003514242123124625,0.00028417651265213556,-4.855518911659215e-05,-0.0015095440108909227,-0.0068334717898912625,0.00023969214199075865,-0.0015898714539616333,-0.007271577570118798,-0.01911753257018487,-0.00041797613035469034,-0.012115375742401164,-0.007643231189165806,-0.028599533231313243,-0.0023500628134361877,1.6409079553504255e-05,-0.024469273173561956,0.0013661426716498988,3.091265823300934e-05,0.010487638402268046,0.00010753620858414354,0.0019458817141992453,-0.026339732493978973,0.0
0.0014681129354460428,0.0005287577047995479,0.00011210092135669102,-0.002762730587147122,0.001815978393874185,-0.0011279291006004717,0.0023041110673221515,0.003057498793167765,0.001133694682993753,0.003226411902239235,0.00020803515154190839,-0.047572036333072304,-0.012631701374828245,0.0037231104744185613,0.0002696028961198842,0.003484743803067241,-0.0002019332414293329,0.001699881652423942,0.00029255583163669105,0.0041653537022680815,0.0014262477956032075,0.001876907001254829,-0.0010549781866772603,0.000809528921276302,-0.00042151686111774675,0.0012452685736338946,-0.001701903592854653,0.0005490279603217214,0.000353290620686755,-0.0002585874475975701,-0.0014626429819841473,-0.006607991557949794,0.0010386878382231096,0.0033810646666745862,0.0009020443703906801,-0.0008223223664745917,-2.333497244492327e-05,-0.00012100553629079035,-0.0003367012969837644,-0.014547199196004333,0.0003874782880740395,-0.005329889965334017,0.0004351409014712646,-0.001789003141813588,0.0002564625448571826,-0.004818148756716033,-0.0021347409359541106,-0.002206554893690819,-0.02609124019461869,-0.008125498445971236,-0.029035430482148152,-0.04682216519384144,0.0026177227017807193,0.0007928222849989524,0.0005104309368817151,-0.011359100414850401,-0.0018397857462457581,-0.0016600700463041624,-0.0001413486657209168,0.006865058121427665,0.0037831982869115373,-0.02131334596104858,0.007623033657780689,-1.7744702700149152e-05,-0.0004072584467652323,-0.0034907015353215403,-0.0011636876270792185,-0.0030862559170162012,-0.0023657384737480083,-0.007301321038880464,-0.0050493352108322955,0.0019093114222995568,-0.0006249592791246623,-0.0074452620957364225,-0.00021146922227182076,0.0024489249186740334,-0.027879420458218656,-0.008174935659778915,0.00189080092993603,-0.00900901937352781,0.0011446474111097703,-0.0055284255189098465,-0.02585440752079708,0.004044185876784156,-0.03265096371179917,0.0018150404153972034,-0.008213002082305586,-0.0025520160978149352,9.617704028551102e-05,-0.002947482584098379,-0.0014894676011300589,0.002001184950300244,-8.30855004598992e-05,0.0001630078599464018,-0.0030959935195147685,0.0007256140819089396,0.0010654076068760676,-0.0015493805555283394,0.0738963850120007,-0.005414271091925417,0.0024222993515657745,-0.009506511564938896,0.0011146762708983539,0.0008232783091155815,-0.028631013949034893,-0.020032599154903647,0.026499126267910202,-0.00015988905088020435,4.459390066060804e-05,0.012131383850327747,0.0044397052511317816,-0.0005404079461468368,0.01919548477023089,-6.480288054907534e-06,0.0005992638150806877,0.020859547415576465,0.0
-0.0034601159124893707,0.0014643179932831572,0.0006280822555559404,-0.003833208991351494,0.0014770645439835543,0.00862650741177635,0.00039278893355275044,0.0069035779081083526,0.005330691450006708,0.0039096967006403485,0.0008177605043727733,0.06674072930134688,0.014587541820118089,0.005093987045188392,-0.00035397770546790724,0.0010444831520915916,0.006526935361636244,-0.00010957684548023596,-0.001766231908577831,0.016369405752810307,0.0011422991976629807,0.003588463709305487,0.0005675517520179477,-0.00495687333602636,0.00027694874365140305,0.004737663169591527,-0.0005276614438045539,0.00020320074378275238,-0.0017795686727290017,0.001484337366458929,-0.004650655947023306,-0.0038069212343081046,0.0025181483058109235,0.01043564347205252,0.0017987849849708426,0.008392859629493337,0.001768310265377561,-0.00035275461031353717,0.000875424626331623,-0.007011769272433078,-0.0015971094849742931,0.0059479021059902475,0.0011081070658159704,0.0005650614572884846,0.0004323109174636341,-0.000646663483436264,-0.0029250434230021563,-0.001301681681595005,-0.013667926854220174,0.00877498611664173,-0.02280120577496371,0.02194690634727362,0.003322142981079619,0.001503485668339517,0.0037938518197294852,-0.00647995281688958,0.000885568035621374,-0.00022752228475086971,0.0016725431449855041,0.002090987573502859,0.0018826340911967598,0.02215466012766104,-0.0021931999872268834,0.001361332218717871,0.0003172988814574514,-0.000994254515683356,0.000405717784739034,5.1347412018530345e-05,0.0001649344176304552,-0.001979120023566089,-0.00282446019961013,-0.0003893927271327117,-0.0005191137575662789,-0.0025535622257368096,0.00044803718830329487,0.0003931920994765039,0.0435951581823656,0.008795126554606767,-0.0035472858768012604,0.004616846197553619,0.001436862667900387,0.052952503759039364,0.06771043003272832,0.0013666988156621539,-0.01627560057694357,-0.0002842192625140369,-0.004179171848649607,-0.0015392971001052913,0.0003411926330121208,-0.00024299428578754994,0.00013541851025700326,-0.0013054031377350032,8.869482074550916e-05,-5.3320586870461256e-05,0.008091269866431577,0.0006395866769840328,0.00019467307228672166,0.0002894931986459331,0.026547962136046047,0.0011645342271129472,0.003058962429722287,0.008951473039664575,0.00030272255325697567,0.0002466548670020941,-0.011969980910564783,-0.009722251842534354,0.033773463789400965,0.0016173281648851092,6.996898637411771e-05,0.005868468705044981,0.001567451030706968,0.0006865740580272524,0.019724216423900567,0.0015793868423538808,0.0015620546849966857,0.021797727922483294,0.0
